UniqueID,Region,AOI,Start_date,End_date,Duration,ShrCount,UncyCount,NSM,SCE,EPR,EPRunc,LRR,LRI,LCI,LSE,LR2,WLR,WLI,WCI,WSE,WR2,Dates,Distances,OrientFix
100724852269,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-53.7,104.64,-0.93,0.22,-0.45,495.83,1.07,34.09,0.1,-0.46,496.45,1.05,3.74,0.11,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[520.11, 430.78, 535.41, 463.99, 475.03, 484.09, 467.23, 466.41]",kept
100724852763,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-52.1,104.73,-0.9,0.22,-0.44,494.94,1.07,33.97,0.09,-0.44,495.58,1.05,3.73,0.1,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[518.58, 430.44, 535.17, 463.58, 474.89, 483.74, 467.08, 466.48]",kept
100724853709,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-50.5,104.82,-0.88,0.22,-0.42,494.06,1.06,33.84,0.09,-0.43,494.72,1.05,3.71,0.09,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[517.05, 430.1, 534.92, 463.44, 474.76, 483.68, 467.07, 466.54]",kept
100724854707,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-48.9,104.91,-0.85,0.22,-0.4,493.06,1.06,33.78,0.08,-0.41,493.72,1.04,3.71,0.09,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[515.51, 429.77, 534.67, 462.54, 474.45, 483.62, 467.06, 466.61]",kept
100724855706,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-46.7,104.86,-0.81,0.22,-0.38,492.04,1.06,33.69,0.07,-0.39,492.7,1.04,3.7,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[514.06, 429.52, 534.38, 461.73, 473.88, 483.71, 467.46, 467.36]",kept
100724856704,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-44.84,104.45,-0.78,0.22,-0.38,491.93,1.05,33.46,0.08,-0.39,492.59,1.03,3.67,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[513.66, 429.45, 533.9, 463.01, 473.35, 483.81, 465.46, 468.81]",kept
100724857431,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-44.78,104.03,-0.78,0.22,-0.37,491.63,1.04,33.25,0.07,-0.38,492.28,1.03,3.65,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[513.24, 429.37, 533.4, 463.5, 472.64, 483.71, 466.51, 468.46]",kept
100724858429,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.26,103.61,-0.78,0.22,-0.38,491.22,1.04,33.14,0.08,-0.38,491.87,1.02,3.64,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[512.83, 429.3, 532.9, 462.51, 471.88, 482.73, 466.98, 467.57]",kept
100724859427,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.74,103.18,-0.79,0.22,-0.38,490.94,1.04,33.0,0.08,-0.39,491.58,1.02,3.62,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[512.41, 429.22, 532.4, 461.95, 471.13, 481.76, 466.8, 466.67]",kept
100724860425,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.68,103.6,-0.79,0.22,-0.39,490.66,1.03,32.84,0.08,-0.4,491.32,1.01,3.6,0.09,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[511.43, 428.31, 531.9, 464.13, 470.38, 480.79, 465.55, 465.75]",kept
100724861422,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.62,104.25,-0.79,0.22,-0.39,489.9,1.04,32.96,0.08,-0.4,490.57,1.02,3.62,0.09,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[510.39, 427.15, 531.4, 464.25, 469.43, 480.39, 464.27, 464.76]",kept
100724862420,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.8,104.3,-0.79,0.22,-0.39,488.76,1.04,33.01,0.08,-0.39,489.43,1.02,3.62,0.09,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[509.34, 425.99, 530.29, 463.25, 468.38, 479.99, 463.48, 463.54]",kept
100724863418,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.99,103.78,-0.8,0.22,-0.37,487.26,1.04,32.96,0.08,-0.38,487.91,1.02,3.62,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[508.26, 424.78, 528.56, 461.49, 467.28, 479.38, 463.23, 462.27]",kept
100724864416,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.5,103.27,-0.79,0.22,-0.38,485.96,1.03,32.92,0.08,-0.38,486.61,1.02,3.61,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[507.26, 423.68, 526.95, 459.62, 466.27, 478.27, 460.87, 461.76]",kept
100724865414,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-44.69,102.75,-0.77,0.22,-0.37,484.45,1.03,32.85,0.08,-0.38,485.09,1.02,3.61,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[505.91, 422.52, 525.27, 457.69, 465.21, 477.11, 458.91, 461.22]",kept
100724866412,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-43.83,102.2,-0.76,0.22,-0.36,482.93,1.03,32.75,0.07,-0.37,483.56,1.01,3.59,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[504.53, 421.4, 523.59, 455.93, 464.15, 475.96, 457.35, 460.69]",kept
100724867410,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-44.25,101.61,-0.77,0.22,-0.36,481.53,1.02,32.61,0.07,-0.37,482.16,1.01,3.58,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[503.14, 420.31, 521.92, 454.18, 463.08, 474.45, 456.13, 458.89]",kept
100724868408,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-43.99,100.95,-0.76,0.22,-0.36,479.75,1.02,32.58,0.07,-0.36,480.37,1.01,3.57,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[501.75, 419.23, 520.17, 450.86, 462.0, 472.9, 455.44, 457.76]",kept
100724869406,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-43.36,99.75,-0.75,0.22,-0.34,478.15,1.01,32.17,0.07,-0.35,478.75,0.99,3.53,0.07,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[500.36, 418.14, 517.89, 450.2, 460.93, 471.47, 455.79, 457.0]",kept
100724870404,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-43.97,98.55,-0.76,0.22,-0.32,476.88,1.0,31.92,0.06,-0.33,477.45,0.99,3.5,0.06,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[500.2, 417.06, 515.6, 449.52, 459.86, 470.34, 458.46, 456.24]",kept
100724871870,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.32,97.32,-0.79,0.22,-0.33,475.93,1.0,31.97,0.06,-0.33,476.46,0.99,3.5,0.07,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[500.76, 415.92, 513.24, 447.39, 458.74, 469.57, 456.98, 455.44]",kept
100724872869,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-46.57,96.15,-0.81,0.22,-0.32,474.9,1.01,32.12,0.06,-0.33,475.39,0.99,3.52,0.06,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[501.28, 414.89, 511.03, 445.01, 458.07, 469.49, 456.11, 454.71]",kept
100724873867,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-47.09,95.25,-0.82,0.22,-0.32,474.16,1.0,31.81,0.06,-0.32,474.64,0.98,3.48,0.06,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[501.03, 413.5, 508.75, 447.19, 457.46, 469.41, 455.21, 453.94]",kept
100724875604,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-45.4,94.89,-0.79,0.22,-0.29,472.69,0.99,31.36,0.05,-0.29,473.16,0.97,3.43,0.05,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[499.06, 411.57, 506.47, 450.82, 456.84, 469.33, 454.48, 453.65]",kept
100724877031,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-43.74,94.54,-0.76,0.22,-0.25,470.24,0.99,31.37,0.04,-0.26,470.7,0.97,3.43,0.04,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[497.09, 409.65, 504.19, 448.85, 456.02, 469.25, 454.23, 453.35]",kept
100724878030,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-42.73,94.96,-0.74,0.22,-0.22,467.98,0.99,31.57,0.03,-0.23,468.44,0.97,3.46,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[495.11, 407.71, 502.68, 446.46, 455.17, 469.17, 454.2, 452.39]",kept
100724879030,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-41.71,95.39,-0.72,0.22,-0.2,465.88,1.0,31.72,0.03,-0.21,466.34,0.98,3.47,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[493.14, 405.79, 501.18, 444.07, 454.13, 468.01, 453.1, 451.43]",kept
100724880275,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-40.51,95.83,-0.7,0.22,-0.19,463.86,1.0,31.85,0.02,-0.19,464.32,0.98,3.49,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[491.34, 403.86, 499.68, 441.68, 453.02, 466.38, 451.92, 450.83]",kept
100724881275,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-39.29,96.29,-0.68,0.22,-0.18,461.9,1.01,32.07,0.02,-0.18,462.35,0.99,3.51,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[489.88, 401.84, 498.13, 439.15, 451.98, 464.68, 450.74, 450.59]",kept
100724882275,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-38.16,95.98,-0.66,0.22,-0.17,460.26,1.01,32.08,0.02,-0.17,460.71,0.99,3.51,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[488.52, 400.71, 496.69, 436.52, 451.04, 463.12, 449.75, 450.36]",kept
100724883275,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.02,95.49,-0.64,0.22,-0.16,458.63,1.01,32.06,0.01,-0.16,459.07,0.99,3.51,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[487.11, 399.7, 495.19, 433.77, 450.14, 461.49, 448.72, 450.09]",kept
100724884275,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-35.88,95.0,-0.62,0.22,-0.15,457.08,1.01,32.0,0.01,-0.15,457.51,0.99,3.5,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[485.7, 398.7, 493.7, 431.52, 449.26, 459.85, 447.7, 449.82]",kept
100724885274,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-35.36,94.48,-0.61,0.22,-0.14,455.9,1.0,31.97,0.01,-0.14,456.32,0.98,3.5,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[484.9, 397.69, 492.17, 430.04, 448.39, 458.54, 446.57, 449.54]",kept
100724886274,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-36.45,93.33,-0.63,0.22,-0.15,454.74,1.0,31.83,0.01,-0.15,455.14,0.98,3.48,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[484.24, 396.68, 490.01, 428.56, 447.01, 457.26, 445.14, 447.79]",kept
100724887274,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.67,92.94,-0.65,0.22,-0.15,453.34,1.0,31.92,0.01,-0.15,453.72,0.98,3.49,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[483.57, 394.93, 487.86, 427.05, 445.29, 455.98, 443.72, 445.89]",kept
100724888274,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-38.18,92.65,-0.66,0.22,-0.15,451.49,1.0,31.94,0.01,-0.15,451.86,0.98,3.49,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[482.1, 392.98, 485.63, 425.46, 443.5, 454.83, 442.24, 443.92]",kept
100724889273,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.73,92.36,-0.65,0.22,-0.14,449.36,1.0,31.84,0.01,-0.14,449.74,0.98,3.48,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[479.9, 391.19, 483.55, 423.92, 441.79, 453.79, 441.29, 442.16]",kept
100724890273,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.26,92.08,-0.65,0.22,-0.12,447.26,0.99,31.66,0.01,-0.12,447.63,0.97,3.46,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[477.61, 389.32, 481.4, 423.04, 439.85, 452.7, 440.55, 440.35]",kept
100724891273,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-36.78,91.86,-0.64,0.22,-0.11,445.36,0.99,31.38,0.01,-0.11,445.73,0.97,3.43,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[475.33, 387.46, 479.32, 423.36, 437.9, 451.61, 440.01, 438.54]",kept
100724892273,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-36.31,92.26,-0.63,0.22,-0.1,443.84,0.98,31.2,0.01,-0.1,444.22,0.96,3.41,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[473.22, 385.71, 477.97, 423.67, 435.96, 449.88, 439.24, 436.91]",kept
100724893205,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-35.53,92.29,-0.62,0.22,-0.1,442.42,0.97,31.02,0.01,-0.1,442.8,0.95,3.39,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[471.42, 384.34, 476.63, 422.93, 434.67, 447.48, 438.04, 435.89]",kept
100724893548,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-34.75,92.31,-0.6,0.22,-0.1,440.96,0.97,30.87,0.01,-0.1,441.35,0.95,3.37,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[469.62, 382.96, 475.28, 421.96, 433.43, 445.09, 436.84, 434.88]",kept
100724894547,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-33.83,92.34,-0.59,0.22,-0.1,439.49,0.97,30.72,0.01,-0.1,439.88,0.95,3.36,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[467.83, 381.59, 473.93, 420.99, 432.23, 442.7, 435.69, 433.99]",kept
100724895546,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-32.65,92.38,-0.57,0.22,-0.08,437.74,0.96,30.69,0.0,-0.08,438.14,0.94,3.35,0.0,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[465.96, 380.15, 472.53, 419.61, 431.92, 442.02, 434.5, 433.31]",kept
100724896135,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-32.08,92.36,-0.56,0.22,-0.07,436.27,0.96,30.68,0.0,-0.07,436.68,0.94,3.35,0.0,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[464.47, 378.86, 471.22, 418.34, 431.64, 441.46, 433.27, 432.39]",kept
100724896325,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-32.37,92.14,-0.56,0.22,-0.06,434.95,0.96,30.65,0.0,-0.07,435.36,0.94,3.35,0.0,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[463.11, 377.65, 469.79, 417.02, 431.34, 440.88, 431.46, 430.74]",kept
100724897323,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-32.74,91.92,-0.57,0.22,-0.06,433.78,0.96,30.56,0.0,-0.07,434.19,0.94,3.34,0.0,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[461.75, 376.45, 468.37, 416.49, 430.61, 440.31, 429.66, 429.01]",kept
100724898087,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-34.35,91.48,-0.6,0.22,-0.09,431.78,0.95,30.26,0.01,-0.09,432.21,0.93,3.31,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[459.19, 374.04, 465.52, 415.47, 428.95, 435.98, 425.85, 424.84]",kept
100724898088,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-33.25,91.7,-0.58,0.22,-0.07,432.71,0.95,30.39,0.0,-0.08,433.13,0.93,3.32,0.0,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[460.38, 375.25, 466.94, 415.98, 429.78, 438.16, 427.85, 427.13]",kept
100724898711,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-35.35,91.75,-0.61,0.22,-0.1,430.73,0.95,30.4,0.01,-0.1,431.15,0.93,3.32,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[458.41, 372.35, 464.1, 414.38, 428.52, 433.79, 423.74, 423.06]",kept
100724899706,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-35.92,92.17,-0.62,0.22,-0.11,429.56,0.96,30.6,0.01,-0.11,429.99,0.94,3.34,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[457.63, 370.5, 462.67, 413.25, 428.09, 431.72, 421.68, 421.71]",kept
100724900060,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-36.51,92.63,-0.63,0.22,-0.11,428.28,0.97,30.84,0.01,-0.11,428.71,0.95,3.37,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[456.82, 368.56, 461.19, 412.07, 427.53, 430.01, 420.01, 420.31]",kept
100724900457,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.41,92.87,-0.65,0.22,-0.12,427.22,0.97,30.99,0.01,-0.12,427.65,0.95,3.38,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[456.06, 366.96, 459.82, 410.83, 426.49, 427.92, 418.14, 418.66]",kept
100724901449,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.73,92.37,-0.65,0.22,-0.13,426.15,0.97,30.78,0.01,-0.14,426.59,0.95,3.36,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[454.59, 366.09, 458.46, 409.46, 425.4, 425.12, 416.21, 416.86]",kept
100724902440,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.64,92.18,-0.65,0.22,-0.14,424.99,0.96,30.55,0.01,-0.15,425.44,0.94,3.34,0.01,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[452.69, 365.22, 457.4, 408.51, 424.31, 422.81, 414.78, 415.06]",kept
100724903023,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.54,91.74,-0.65,0.22,-0.14,423.88,0.95,30.26,0.01,-0.15,424.34,0.93,3.31,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[450.79, 364.61, 456.35, 408.04, 422.87, 422.13, 413.34, 413.26]",kept
100724903703,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-37.63,90.92,-0.65,0.22,-0.15,422.96,0.94,29.84,0.02,-0.16,423.42,0.92,3.26,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[448.9, 364.37, 455.29, 407.58, 420.79, 421.45, 411.55, 411.27]",kept
100724904693,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-38.03,90.1,-0.66,0.22,-0.17,422.19,0.93,29.46,0.02,-0.17,422.66,0.91,3.22,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[447.27, 364.14, 454.24, 407.11, 418.72, 420.27, 409.77, 409.24]",kept
100724905682,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-38.64,89.28,-0.67,0.22,-0.19,421.51,0.91,29.08,0.03,-0.19,421.98,0.89,3.18,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[445.85, 363.91, 453.18, 406.55, 416.64, 418.35, 408.36, 407.21]",kept
100724906671,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-39.28,90.79,-0.68,0.22,-0.19,419.87,0.93,29.48,0.03,-0.2,420.35,0.91,3.22,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[444.36, 361.14, 451.93, 405.77, 414.61, 416.32, 406.84, 405.09]",kept
100724907661,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-39.89,93.46,-0.69,0.22,-0.19,417.85,0.95,30.29,0.02,-0.19,418.35,0.93,3.31,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[443.0, 357.15, 450.62, 405.06, 412.81, 414.41, 405.15, 403.11]",kept
100724908650,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-41.29,96.28,-0.72,0.22,-0.19,415.6,0.98,31.23,0.02,-0.19,416.11,0.96,3.41,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[441.67, 352.97, 449.24, 402.96, 410.94, 412.41, 403.42, 400.39]",kept
100724909639,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-42.69,97.69,-0.74,0.22,-0.19,413.69,1.0,31.75,0.02,-0.2,414.2,0.98,3.47,0.02,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[440.35, 350.18, 447.87, 400.17, 408.48, 410.7, 401.84, 397.67]",kept
100724910629,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-44.39,95.94,-0.77,0.22,-0.22,413.03,0.98,31.29,0.03,-0.22,413.53,0.96,3.42,0.03,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[439.33, 350.56, 446.5, 397.61, 405.95, 409.12, 400.18, 394.94]",kept
100724911618,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-46.37,94.18,-0.8,0.22,-0.25,412.67,0.97,30.85,0.04,-0.26,413.16,0.95,3.37,0.04,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[438.6, 350.95, 445.13, 395.94, 403.42, 407.53, 398.15, 392.22]",kept
100724912607,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-48.51,92.42,-0.84,0.22,-0.29,412.39,0.95,30.37,0.06,-0.3,412.87,0.93,3.32,0.06,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[437.86, 351.33, 443.75, 394.4, 400.43, 405.34, 395.97, 389.35]",kept
100724913597,Northland,Pouto,1966-10-14,2024-06-27,58,8,8,-50.74,91.08,-0.88,0.22,-0.34,412.18,0.94,29.96,0.08,-0.35,412.65,0.92,3.28,0.08,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[437.12, 351.31, 442.39, 393.51, 397.35, 402.48, 393.34, 386.39]",kept
100724914586,Northland,Pouto,1966-10-14,2024-06-27,58,6,6,-53.85,91.34,-0.93,0.22,-0.5,412.72,1.53,36.33,0.11,-0.5,413.2,1.49,3.97,0.11,"['1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2024-06-27']","[435.99, 349.61, 440.95, 392.57, 394.12, 382.14]",kept
